                                                       
{'loss': 7.3579, 'grad_norm': 1.4234747886657715, 'learning_rate': 0.0001455901203190861, 'epoch': 0.0}
{'loss': 6.4882, 'grad_norm': 2.2794930934906006, 'learning_rate': 0.00045449948087934126, 'epoch': 0.13}
{'loss': 6.5191, 'grad_norm': 2.3550052642822266, 'learning_rate': 0.0004547434148839748, 'epoch': 0.14}
{'loss': 6.5182, 'grad_norm': 2.3497116565704346, 'learning_rate': 0.00045498630420016343, 'epoch': 0.14}
{'loss': 6.484, 'grad_norm': 2.2643625736236572, 'learning_rate': 0.00045522815773787047, 'epoch': 0.14}
{'loss': 6.4323, 'grad_norm': 2.477351188659668, 'learning_rate': 0.00045546898429355595, 'epoch': 0.14}
{'loss': 6.4368, 'grad_norm': 2.2266652584075928, 'learning_rate': 0.00045570879255209625, 'epoch': 0.14}
{'loss': 6.4768, 'grad_norm': 2.4437482357025146, 'learning_rate': 0.0004559475910886635, 'epoch': 0.14}
{'loss': 6.4314, 'grad_norm': 2.6330480575561523, 'learning_rate': 0.00045618538837056516, 'epoch': 0.14}
{'loss': 6.4187, 'grad_norm': 2.306560516357422, 'learning_rate': 0.0004564221927590461, 'epoch': 0.14}
{'loss': 6.5782, 'grad_norm': 2.8799631595611572, 'learning_rate': 0.00045665801251105174, 'epoch': 0.14}
{'loss': 6.5106, 'grad_norm': 2.2244338989257812, 'learning_rate': 0.00045689285578095687, 'epoch': 0.14}
{'loss': 6.4783, 'grad_norm': 2.3232598304748535, 'learning_rate': 0.00045712673062225635, 'epoch': 0.14}
{'loss': 6.4019, 'grad_norm': 2.4257469177246094, 'learning_rate': 0.00045735964498922285, 'epoch': 0.14}
{'loss': 6.4533, 'grad_norm': 2.7731685638427734, 'learning_rate': 0.00045759160673853016, 'epoch': 0.14}
{'loss': 6.3894, 'grad_norm': 2.531036853790283, 'learning_rate': 0.00045782262363084335, 'epoch': 0.14}
{'loss': 6.5312, 'grad_norm': 2.6813695430755615, 'learning_rate': 0.0004580527033323765, 'epoch': 0.14}
{'loss': 6.3457, 'grad_norm': 2.21677827835083, 'learning_rate': 0.0004582818534164196, 'epoch': 0.14}
{'loss': 6.5016, 'grad_norm': 2.415462017059326, 'learning_rate': 0.00045851008136483384, 'epoch': 0.14}
{'loss': 6.5464, 'grad_norm': 2.5879275798797607, 'learning_rate': 0.00045873739456951787, 'epoch': 0.14}
{'loss': 6.4939, 'grad_norm': 2.634510040283203, 'learning_rate': 0.00045896380033384396, 'epoch': 0.15}
{'loss': 6.4045, 'grad_norm': 2.6949663162231445, 'learning_rate': 0.0004591893058740664, 'epoch': 0.15}
{'loss': 6.4611, 'grad_norm': 2.63812255859375, 'learning_rate': 0.0004594139183207011, 'epoch': 0.15}
{'loss': 6.5244, 'grad_norm': 2.1949896812438965, 'learning_rate': 0.0004596376447198788, 'epoch': 0.15}
{'loss': 6.4677, 'grad_norm': 2.4597370624542236, 'learning_rate': 0.0004598604920346715, 'epoch': 0.15}
{'loss': 6.554, 'grad_norm': 2.383761167526245, 'learning_rate': 0.0004600824671463922, 'epoch': 0.15}
{'loss': 6.5252, 'grad_norm': 2.5361227989196777, 'learning_rate': 0.0004603035768558708, 'epoch': 0.15}
{'loss': 6.4402, 'grad_norm': 2.3269362449645996, 'learning_rate': 0.00046052382788470335, 'epoch': 0.15}
{'loss': 6.4763, 'grad_norm': 2.109706401824951, 'learning_rate': 0.00046074322687647887, 'epoch': 0.15}
{'loss': 6.5562, 'grad_norm': 2.2898318767547607, 'learning_rate': 0.00046096178039798145, 'epoch': 0.15}
{'loss': 6.4507, 'grad_norm': 2.339404821395874, 'learning_rate': 0.0004611794949403695, 'epoch': 0.15}
{'loss': 6.4662, 'grad_norm': 2.731560468673706, 'learning_rate': 0.00046139637692033293, 'epoch': 0.15}
{'loss': 6.4367, 'grad_norm': 2.268256664276123, 'learning_rate': 0.0004616124326812277, 'epoch': 0.15}
{'loss': 6.4723, 'grad_norm': 2.398343563079834, 'learning_rate': 0.0004618276684941887, 'epoch': 0.15}
{'loss': 6.4604, 'grad_norm': 2.7992568016052246, 'learning_rate': 0.0004620420905592228, 'epoch': 0.15}
{'loss': 6.4658, 'grad_norm': 2.436105251312256, 'learning_rate': 0.00046225570500627955, 'epoch': 0.15}
{'loss': 6.4863, 'grad_norm': 2.237407922744751, 'learning_rate': 0.0004624685178963034, 'epoch': 0.15}
{'loss': 6.4164, 'grad_norm': 2.0552666187286377, 'learning_rate': 0.0004626805352222649, 'epoch': 0.16}
{'loss': 6.4039, 'grad_norm': 2.4763848781585693, 'learning_rate': 0.0004628917629101744, 'epoch': 0.16}
{'loss': 6.5165, 'grad_norm': 2.554720401763916, 'learning_rate': 0.0004631022068200743, 'epoch': 0.16}
{'loss': 6.3821, 'grad_norm': 2.5279629230499268, 'learning_rate': 0.00046331187274701636, 'epoch': 0.16}
{'loss': 6.4561, 'grad_norm': 2.6044206619262695, 'learning_rate': 0.0004635207664220177, 'epoch': 0.16}
{'loss': 6.5237, 'grad_norm': 2.591064214706421, 'learning_rate': 0.00046372889351300176, 'epoch': 0.16}
{'loss': 6.4, 'grad_norm': 2.5485146045684814, 'learning_rate': 0.0004639362596257204, 'epoch': 0.16}
{'loss': 6.4548, 'grad_norm': 2.590118646621704, 'learning_rate': 0.0004641428703046605, 'epoch': 0.16}
{'loss': 6.4204, 'grad_norm': 2.158738851547241, 'learning_rate': 0.0004643487310339329, 'epoch': 0.16}
{'loss': 6.4624, 'grad_norm': 2.5904948711395264, 'learning_rate': 0.0004645538472381461, 'epoch': 0.16}
{'loss': 6.3994, 'grad_norm': 2.5842769145965576, 'learning_rate': 0.0004647582242832639, 'epoch': 0.16}
{'loss': 6.3574, 'grad_norm': 2.2481563091278076, 'learning_rate': 0.0004649618674774479, 'epoch': 0.16}
{'loss': 6.3824, 'grad_norm': 2.4958038330078125, 'learning_rate': 0.00046516478207188437, 'epoch': 0.16}
{'loss': 6.4168, 'grad_norm': 2.6262857913970947, 'learning_rate': 0.000465366973261597, 'epoch': 0.16}
{'loss': 6.3936, 'grad_norm': 2.4845387935638428, 'learning_rate': 0.0004655684461862449, 'epoch': 0.16}
{'loss': 6.4306, 'grad_norm': 2.4591147899627686, 'learning_rate': 0.00046576920593090643, 'epoch': 0.16}
{'loss': 6.3579, 'grad_norm': 2.6153509616851807, 'learning_rate': 0.0004659692575268494, 'epoch': 0.16}
{'loss': 6.3761, 'grad_norm': 2.297379493713379, 'learning_rate': 0.0004661686059522875, 'epoch': 0.17}
{'loss': 6.4443, 'grad_norm': 2.33561635017395, 'learning_rate': 0.00046636725613312407, 'epoch': 0.17}
{'loss': 6.5371, 'grad_norm': 2.288301467895508, 'learning_rate': 0.0004665652129436817, 'epoch': 0.17}
{'loss': 6.4549, 'grad_norm': 2.2931911945343018, 'learning_rate': 0.0004667624812074206, 'epoch': 0.17}
{'loss': 6.5598, 'grad_norm': 2.5523805618286133, 'learning_rate': 0.00046695906569764315, 'epoch': 0.17}
{'loss': 6.3774, 'grad_norm': 2.123548746109009, 'learning_rate': 0.0004671549711381875, 'epoch': 0.17}
{'loss': 6.5044, 'grad_norm': 2.354942560195923, 'learning_rate': 0.0004673502022041084, 'epoch': 0.17}
{'loss': 6.4462, 'grad_norm': 2.590329170227051, 'learning_rate': 0.00046754476352234666, 'epoch': 0.17}
{'loss': 6.4071, 'grad_norm': 2.3594131469726562, 'learning_rate': 0.0004677386596723868, 'epoch': 0.17}
{'loss': 6.3897, 'grad_norm': 2.2409493923187256, 'learning_rate': 0.00046793189518690474, 'epoch': 0.17}
{'loss': 6.3892, 'grad_norm': 2.7564141750335693, 'learning_rate': 0.0004681244745524022, 'epoch': 0.17}
{'loss': 6.3962, 'grad_norm': 2.4994962215423584, 'learning_rate': 0.000468316402209833, 'epoch': 0.17}
{'loss': 6.4346, 'grad_norm': 2.463860034942627, 'learning_rate': 0.00046850768255521705, 'epoch': 0.17}
{'loss': 6.3447, 'grad_norm': 2.2237677574157715, 'learning_rate': 0.000468698319940244, 'epoch': 0.17}
{'loss': 6.5416, 'grad_norm': 3.0248818397521973, 'learning_rate': 0.0004688883186728683, 'epoch': 0.17}
{'loss': 6.463, 'grad_norm': 2.3328018188476562, 'learning_rate': 0.0004690776830178923, 'epoch': 0.17}
{'eval_loss': 6.428755760192871, 'eval_runtime': 49.8222, 'eval_samples_per_second': 20.071, 'eval_steps_per_second': 5.018, 'epoch': 0.17}
{'loss': 6.3459, 'grad_norm': 2.609299421310425, 'learning_rate': 0.0004692664171975418, 'epoch': 0.17}
{'loss': 6.5296, 'grad_norm': 2.390437602996826, 'learning_rate': 0.0004694545253920293, 'epoch': 0.18}
{'loss': 6.4685, 'grad_norm': 2.3400163650512695, 'learning_rate': 0.00046964201174011137, 'epoch': 0.18}
{'loss': 6.4352, 'grad_norm': 2.414238929748535, 'learning_rate': 0.0004698288803396337, 'epoch': 0.18}
{'loss': 6.4047, 'grad_norm': 2.8590517044067383, 'learning_rate': 0.0004700151352480691, 'epoch': 0.18}
{'loss': 6.4189, 'grad_norm': 2.254244804382324, 'learning_rate': 0.0004702007804830459, 'epoch': 0.18}
{'loss': 6.4434, 'grad_norm': 2.7605884075164795, 'learning_rate': 0.00047038582002286827, 'epoch': 0.18}
{'loss': 6.436, 'grad_norm': 2.585160493850708, 'learning_rate': 0.00047057025780702704, 'epoch': 0.18}
{'loss': 6.5001, 'grad_norm': 2.707329273223877, 'learning_rate': 0.00047075409773670397, 'epoch': 0.18}
{'loss': 6.4252, 'grad_norm': 2.1793715953826904, 'learning_rate': 0.0004709373436752659, 'epoch': 0.18}
{'loss': 6.4556, 'grad_norm': 2.122443675994873, 'learning_rate': 0.00047111999944875264, 'epoch': 0.18}
{'loss': 6.4435, 'grad_norm': 2.780247449874878, 'learning_rate': 0.0004713020688463559, 'epoch': 0.18}
{'loss': 6.4119, 'grad_norm': 2.13124680519104, 'learning_rate': 0.00047148355562089085, 'epoch': 0.18}
{'loss': 6.453, 'grad_norm': 2.6506922245025635, 'learning_rate': 0.0004716644634892606, 'epoch': 0.18}
{'loss': 6.3256, 'grad_norm': 2.91939377784729, 'learning_rate': 0.0004718447961329126, 'epoch': 0.18}
{'loss': 6.4755, 'grad_norm': 2.36934757232666, 'learning_rate': 0.0004720245571982888, 'epoch': 0.18}
{'loss': 6.5182, 'grad_norm': 2.424165964126587, 'learning_rate': 0.00047220375029726706, 'epoch': 0.18}
{'loss': 6.4646, 'grad_norm': 2.662558078765869, 'learning_rate': 0.0004723823790075973, 'epoch': 0.18}
{'loss': 6.3831, 'grad_norm': 2.686335563659668, 'learning_rate': 0.0004725604468733302, 'epoch': 0.18}
{'loss': 6.3174, 'grad_norm': 2.7658774852752686, 'learning_rate': 0.0004727379574052386, 'epoch': 0.19}
{'loss': 6.4403, 'grad_norm': 2.6581897735595703, 'learning_rate': 0.00047291491408123313, 'epoch': 0.19}
{'loss': 6.4125, 'grad_norm': 2.286672353744507, 'learning_rate': 0.0004730913203467712, 'epoch': 0.19}
{'loss': 6.3505, 'grad_norm': 2.7301902770996094, 'learning_rate': 0.00047326717961525917, 'epoch': 0.19}
{'loss': 6.5126, 'grad_norm': 2.5352590084075928, 'learning_rate': 0.0004734424952684489, 'epoch': 0.19}
{'loss': 6.355, 'grad_norm': 2.5208234786987305, 'learning_rate': 0.00047361727065682764, 'epoch': 0.19}
{'loss': 6.391, 'grad_norm': 2.498654842376709, 'learning_rate': 0.00047379150910000314, 'epoch': 0.19}
{'loss': 6.4079, 'grad_norm': 2.403427839279175, 'learning_rate': 0.0004739652138870805, 'epoch': 0.19}
{'loss': 6.4898, 'grad_norm': 2.7042176723480225, 'learning_rate': 0.00047413838827703594, 'epoch': 0.19}
{'loss': 6.4899, 'grad_norm': 2.444031000137329, 'learning_rate': 0.0004743110354990832, 'epoch': 0.19}
{'loss': 6.5151, 'grad_norm': 2.8541667461395264, 'learning_rate': 0.000474483158753035, 'epoch': 0.19}
{'loss': 6.4636, 'grad_norm': 2.6984498500823975, 'learning_rate': 0.0004746547612096585, 'epoch': 0.19}
{'loss': 6.4608, 'grad_norm': 2.479990243911743, 'learning_rate': 0.0004748258460110264, 'epoch': 0.19}
{'loss': 6.4502, 'grad_norm': 2.633625030517578, 'learning_rate': 0.0004749964162708613, 'epoch': 0.19}
{'loss': 6.4356, 'grad_norm': 2.781630516052246, 'learning_rate': 0.00047516647507487675, 'epoch': 0.19}
{'loss': 6.4038, 'grad_norm': 2.3003909587860107, 'learning_rate': 0.00047533602548111123, 'epoch': 0.19}
{'loss': 6.4679, 'grad_norm': 2.303156614303589, 'learning_rate': 0.00047550507052025883, 'epoch': 0.19}
{'loss': 6.4416, 'grad_norm': 2.6612582206726074, 'learning_rate': 0.00047567361319599384, 'epoch': 0.2}
{'loss': 6.5292, 'grad_norm': 2.5505309104919434, 'learning_rate': 0.00047584165648529127, 'epoch': 0.2}
{'loss': 6.3379, 'grad_norm': 2.2780587673187256, 'learning_rate': 0.000476009203338742, 'epoch': 0.2}
{'loss': 6.4049, 'grad_norm': 2.577009677886963, 'learning_rate': 0.000476176256680864, 'epoch': 0.2}
{'loss': 6.4793, 'grad_norm': 2.523728370666504, 'learning_rate': 0.00047634281941040865, 'epoch': 0.2}
{'loss': 6.44, 'grad_norm': 2.465663433074951, 'learning_rate': 0.000476508894400662, 'epoch': 0.2}
{'loss': 6.323, 'grad_norm': 2.7461180686950684, 'learning_rate': 0.00047667448449974307, 'epoch': 0.2}
{'loss': 6.4021, 'grad_norm': 2.4788830280303955, 'learning_rate': 0.00047683959253089594, 'epoch': 0.2}
{'loss': 6.4599, 'grad_norm': 2.612767219543457, 'learning_rate': 0.00047700422129277913, 'epoch': 0.2}
{'loss': 6.3562, 'grad_norm': 2.598938226699829, 'learning_rate': 0.00047716837355975055, 'epoch': 0.2}
{'loss': 6.5092, 'grad_norm': 2.6913840770721436, 'learning_rate': 0.00047733205208214715, 'epoch': 0.2}
{'loss': 6.3927, 'grad_norm': 2.410764217376709, 'learning_rate': 0.00047749525958656197, 'epoch': 0.2}
{'loss': 6.5166, 'grad_norm': 2.5491833686828613, 'learning_rate': 0.00047765799877611686, 'epoch': 0.2}
{'loss': 6.3946, 'grad_norm': 2.5199453830718994, 'learning_rate': 0.00047782027233073067, 'epoch': 0.2}
{'loss': 6.4271, 'grad_norm': 2.492304801940918, 'learning_rate': 0.0004779820829073842, 'epoch': 0.2}
{'loss': 6.3385, 'grad_norm': 2.725598096847534, 'learning_rate': 0.00047814343314038125, 'epoch': 0.2}
{'loss': 6.4096, 'grad_norm': 2.215116500854492, 'learning_rate': 0.00047830432564160605, 'epoch': 0.2}
{'loss': 6.4221, 'grad_norm': 2.6886372566223145, 'learning_rate': 0.00047846476300077666, 'epoch': 0.21}
{'loss': 6.4706, 'grad_norm': 2.396479368209839, 'learning_rate': 0.0004786247477856956, 'epoch': 0.21}
{'loss': 6.4187, 'grad_norm': 2.2462706565856934, 'learning_rate': 0.00047878428254249586, 'epoch': 0.21}
{'loss': 6.4335, 'grad_norm': 2.9002797603607178, 'learning_rate': 0.00047894336979588425, 'epoch': 0.21}
{'loss': 6.46, 'grad_norm': 2.5260109901428223, 'learning_rate': 0.00047910201204938137, 'epoch': 0.21}
{'loss': 6.4766, 'grad_norm': 2.4781382083892822, 'learning_rate': 0.00047926021178555775, 'epoch': 0.21}
{'loss': 6.3981, 'grad_norm': 2.4875478744506836, 'learning_rate': 0.0004794179714662668, 'epoch': 0.21}
{'loss': 6.4001, 'grad_norm': 2.649745225906372, 'learning_rate': 0.00047957529353287524, 'epoch': 0.21}
{'loss': 6.412, 'grad_norm': 2.5489304065704346, 'learning_rate': 0.0004797321804064891, 'epoch': 0.21}
{'loss': 6.3294, 'grad_norm': 2.5314619541168213, 'learning_rate': 0.0004798886344881777, 'epoch': 0.21}
{'loss': 6.4269, 'grad_norm': 2.4591901302337646, 'learning_rate': 0.0004800446581591942, 'epoch': 0.21}
{'loss': 6.421, 'grad_norm': 2.5085270404815674, 'learning_rate': 0.0004802002537811929, 'epoch': 0.21}
{'loss': 6.4711, 'grad_norm': 2.315561294555664, 'learning_rate': 0.00048035542369644356, 'epoch': 0.21}
{'loss': 6.4523, 'grad_norm': 2.704969644546509, 'learning_rate': 0.0004805101702280435, 'epoch': 0.21}
{'loss': 6.476, 'grad_norm': 2.407144069671631, 'learning_rate': 0.00048066449568012537, 'epoch': 0.21}
{'loss': 6.4772, 'grad_norm': 2.4595530033111572, 'learning_rate': 0.0004808184023380641, 'epoch': 0.21}
{'loss': 6.4639, 'grad_norm': 2.579803943634033, 'learning_rate': 0.0004809718924686793, 'epoch': 0.21}
{'loss': 6.365, 'grad_norm': 2.607696294784546, 'learning_rate': 0.00048112496832043554, 'epoch': 0.22}
{'loss': 6.4377, 'grad_norm': 2.414008378982544, 'learning_rate': 0.0004812776321236404, 'epoch': 0.22}
{'loss': 6.4821, 'grad_norm': 2.2755496501922607, 'learning_rate': 0.00048142988609063903, 'epoch': 0.22}
{'loss': 6.4651, 'grad_norm': 2.593576192855835, 'learning_rate': 0.00048158173241600666, 'epoch': 0.22}
{'loss': 6.4355, 'grad_norm': 2.517720937728882, 'learning_rate': 0.0004817331732767386, 'epoch': 0.22}
{'loss': 6.3446, 'grad_norm': 2.4323384761810303, 'learning_rate': 0.00048188421083243736, 'epoch': 0.22}
{'loss': 6.3843, 'grad_norm': 2.6626720428466797, 'learning_rate': 0.0004820348472254973, 'epoch': 0.22}
{'loss': 6.3928, 'grad_norm': 2.824808359146118, 'learning_rate': 0.0004821850845812871, 'epoch': 0.22}
{'loss': 6.397, 'grad_norm': 2.1991145610809326, 'learning_rate': 0.00048233492500832976, 'epoch': 0.22}
{'loss': 6.3609, 'grad_norm': 2.6080503463745117, 'learning_rate': 0.00048248437059848006, 'epoch': 0.22}
{'loss': 6.3333, 'grad_norm': 2.437016725540161, 'learning_rate': 0.0004826334234270996, 'epoch': 0.22}
{'loss': 6.4118, 'grad_norm': 2.269963026046753, 'learning_rate': 0.00048278208555323015, 'epoch': 0.22}
{'loss': 6.4066, 'grad_norm': 2.350186586380005, 'learning_rate': 0.0004829303590197643, 'epoch': 0.22}
{'loss': 6.4149, 'grad_norm': 2.3589766025543213, 'learning_rate': 0.000483078245853613, 'epoch': 0.22}
{'loss': 6.3787, 'grad_norm': 2.607149124145508, 'learning_rate': 0.0004832257480658734, 'epoch': 0.22}
{'loss': 6.4348, 'grad_norm': 2.27986478805542, 'learning_rate': 0.0004833728676519912, 'epoch': 0.22}
{'loss': 6.4768, 'grad_norm': 2.3112332820892334, 'learning_rate': 0.0004835196065919241, 'epoch': 0.22}
{'loss': 6.4103, 'grad_norm': 2.542989730834961, 'learning_rate': 0.0004836659668503009, 'epoch': 0.22}
{'loss': 6.4218, 'grad_norm': 2.2015531063079834, 'learning_rate': 0.00048381195037657936, 'epoch': 0.23}
{'loss': 6.5147, 'grad_norm': 2.5818190574645996, 'learning_rate': 0.0004839575591052021, 'epoch': 0.23}
{'loss': 6.4066, 'grad_norm': 2.2166640758514404, 'learning_rate': 0.00048410279495575084, 'epoch': 0.23}
{'loss': 6.4251, 'grad_norm': 2.4376277923583984, 'learning_rate': 0.0004842476598330972, 'epoch': 0.23}
{'loss': 6.3901, 'grad_norm': 2.2395212650299072, 'learning_rate': 0.00048439215562755375, 'epoch': 0.23}
{'loss': 6.3679, 'grad_norm': 2.560299873352051, 'learning_rate': 0.00048453628421502124, 'epoch': 0.23}
{'loss': 6.3874, 'grad_norm': 2.3732173442840576, 'learning_rate': 0.000484680047457135, 'epoch': 0.23}
{'loss': 6.379, 'grad_norm': 2.2990005016326904, 'learning_rate': 0.00048482344720140953, 'epoch': 0.23}
{'loss': 6.3506, 'grad_norm': 2.432507038116455, 'learning_rate': 0.00048496648528138005, 'epoch': 0.23}
{'loss': 6.4967, 'grad_norm': 2.5382049083709717, 'learning_rate': 0.0004851091635167441, 'epoch': 0.23}
{'loss': 6.472, 'grad_norm': 2.5897128582000732, 'learning_rate': 0.00048525148371350037, 'epoch': 0.23}
{'loss': 6.3334, 'grad_norm': 2.501765489578247, 'learning_rate': 0.0004853934476640848, 'epoch': 0.23}
{'eval_loss': 6.39796257019043, 'eval_runtime': 49.6751, 'eval_samples_per_second': 20.131, 'eval_steps_per_second': 5.033, 'epoch': 0.23}
{'loss': 6.2967, 'grad_norm': 2.6104044914245605, 'learning_rate': 0.0004855350571475076, 'epoch': 0.23}
{'loss': 6.4753, 'grad_norm': 2.8273282051086426, 'learning_rate': 0.0004856763139294857, 'epoch': 0.23}
{'loss': 6.4335, 'grad_norm': 2.7792060375213623, 'learning_rate': 0.00048581721976257575, 'epoch': 0.23}
{'loss': 6.3571, 'grad_norm': 2.7765917778015137, 'learning_rate': 0.0004859577763863039, 'epoch': 0.23}
{'loss': 6.3987, 'grad_norm': 2.812189817428589, 'learning_rate': 0.00048609798552729514, 'epoch': 0.23}
{'loss': 6.4056, 'grad_norm': 2.4250404834747314, 'learning_rate': 0.0004862378488994003, 'epoch': 0.24}
{'loss': 6.4143, 'grad_norm': 2.471696138381958, 'learning_rate': 0.00048637736820382206, 'epoch': 0.24}
{'loss': 6.4546, 'grad_norm': 2.6045114994049072, 'learning_rate': 0.0004865165451292385, 'epoch': 0.24}
{'loss': 6.3966, 'grad_norm': 2.3929014205932617, 'learning_rate': 0.00048665538135192645, 'epoch': 0.24}
{'loss': 6.5097, 'grad_norm': 2.501232624053955, 'learning_rate': 0.00048679387853588213, 'epoch': 0.24}
{'loss': 6.4166, 'grad_norm': 2.732227087020874, 'learning_rate': 0.00048693203833294113, 'epoch': 0.24}
{'loss': 6.3596, 'grad_norm': 2.3609116077423096, 'learning_rate': 0.0004870698623828964, 'epoch': 0.24}
{'loss': 6.3475, 'grad_norm': 2.317312002182007, 'learning_rate': 0.00048720735231361505, 'epoch': 0.24}
{'loss': 6.5205, 'grad_norm': 2.3993513584136963, 'learning_rate': 0.0004873445097411537, 'epoch': 0.24}
{'loss': 6.444, 'grad_norm': 2.2864227294921875, 'learning_rate': 0.00048748133626987274, 'epoch': 0.24}
{'loss': 6.4332, 'grad_norm': 2.9849843978881836, 'learning_rate': 0.00048761783349254834, 'epoch': 0.24}
{'loss': 6.4136, 'grad_norm': 2.5512948036193848, 'learning_rate': 0.00048775400299048467, 'epoch': 0.24}
{'loss': 6.4411, 'grad_norm': 2.7540085315704346, 'learning_rate': 0.0004878898463336227, 'epoch': 0.24}
{'loss': 6.4297, 'grad_norm': 2.379406452178955, 'learning_rate': 0.0004880253650806494, 'epoch': 0.24}
{'loss': 6.4002, 'grad_norm': 2.539619207382202, 'learning_rate': 0.00048816056077910513, 'epoch': 0.24}
{'loss': 6.4328, 'grad_norm': 2.833009958267212, 'learning_rate': 0.0004882954349654895, 'epoch': 0.24}
{'loss': 6.4242, 'grad_norm': 2.297966480255127, 'learning_rate': 0.000488429989165366, 'epoch': 0.24}
{'loss': 6.3619, 'grad_norm': 2.4161245822906494, 'learning_rate': 0.0004885642248934658, 'epoch': 0.25}
{'loss': 6.2904, 'grad_norm': 2.5527663230895996, 'learning_rate': 0.0004886981436537898, 'epoch': 0.25}
